Gmt time,Open,High,Low,Close,Volume
14.12.2020 00:00:00.000,19169.05,19339.6,19001.22,19274.69,23827.71
15.12.2020 00:00:00.000,19274.69,19553.23,19060.06,19441.96,42331.4
16.12.2020 00:00:00.000,19441.96,21527.36,19299.86,21352.13,95374.74
17.12.2020 00:00:00.000,21352.13,23698.98,21240.41,22822.17,140483.08
18.12.2020 00:00:00.000,22822.17,23271.54,22345.87,23135.57,59658.48
19.12.2020 00:00:00.000,23135.57,24114.51,22755.03,23844.72,53911.52
20.12.2020 00:00:00.000,23844.72,24252.16,23095.72,23467.06,42981.99
21.12.2020 00:00:00.000,23467.06,24077.7,22015.91,22727.13,75934.38
22.12.2020 00:00:00.000,22727.13,23833.23,22378.26,23823.32,49685.46
23.12.2020 00:00:00.000,23823.32,24082.98,22641.37,23239.5,66161.63
24.12.2020 00:00:00.000,23239.5,23778.56,22716.45,23724.2,39804.23
25.12.2020 00:00:00.000,23724.2,24776.64,23417.43,24707.98,49655.15
26.12.2020 00:00:00.000,24707.98,26780.61,24494.27,26445.7,62923.13
27.12.2020 00:00:00.000,26445.7,28340.08,25805.96,26249.27,91052.09
28.12.2020 00:00:00.000,26249.27,27461.63,26085.96,27039.45,52027.49
29.12.2020 00:00:00.000,27039.45,27383.6,25864.25,27360.78,55477.49
30.12.2020 00:00:00.000,27360.78,28990.2,27360.09,28889.61,70752.88
31.12.2020 00:00:00.000,28889.61,29301.67,27957.13,28972.4,66915.03
01.01.2021 00:00:00.000,28972.4,29666.33,28748.21,29388.94,50841.73
02.01.2021 00:00:00.000,29388.94,33257.29,29036.26,32203.64,119214.75
03.01.2021 00:00:00.000,32203.64,34789.34,32010.59,33063.48,93510.99
04.01.2021 00:00:00.000,33063.48,33622.7,28493.29,32030.55,124909.68
05.01.2021 00:00:00.000,32030.55,34487.44,29985.29,34038.29,93735.47
06.01.2021 00:00:00.000,34038.29,36973.76,33404.2,36849.86,108190.73
07.01.2021 00:00:00.000,36849.86,40365.87,36340.01,39479.41,124086.76
08.01.2021 00:00:00.000,39479.41,41964.96,36640.51,40636.24,118077.27
09.01.2021 00:00:00.000,40636.24,41400.48,38783.61,40236.66,55591.28
10.01.2021 00:00:00.000,40236.66,41427.88,35283.65,38202.08,103220.32
11.01.2021 00:00:00.000,38202.08,38266.42,30308.4,35496.03,240328.0
12.01.2021 00:00:00.000,35496.03,36620.28,32522.98,34058.4,115232.53
13.01.2021 00:00:00.000,34058.4,37809.67,32405.89,37380.85,91979.17
14.01.2021 00:00:00.000,37380.85,40093.43,36751.89,39155.58,74972.21
15.01.2021 00:00:00.000,39155.58,39695.43,34396.19,36790.17,89468.27
16.01.2021 00:00:00.000,36790.17,37942.44,35395.88,36025.26,54226.28
17.01.2021 00:00:00.000,36025.26,36860.67,33854.83,35839.51,50913.3
18.01.2021 00:00:00.000,35839.51,37429.24,34784.4,36623.04,43063.97
19.01.2021 00:00:00.000,36623.04,37867.53,35917.28,35932.79,48457.45
20.01.2021 00:00:00.000,35932.79,36409.96,33519.59,35501.38,66302.02
21.01.2021 00:00:00.000,35501.38,35619.6,30067.14,30840.3,125586.98
22.01.2021 00:00:00.000,30840.3,33857.39,28817.3,33008.02,109210.12
23.01.2021 00:00:00.000,33008.02,33484.73,31430.15,32107.29,39813.32
24.01.2021 00:00:00.000,32107.29,33090.99,30957.56,32283.66,33650.76
25.01.2021 00:00:00.000,32283.66,34881.18,31937.09,32275.27,59529.49
26.01.2021 00:00:00.000,32275.27,32943.69,30853.17,32516.52,59770.06
27.01.2021 00:00:00.000,32516.52,32580.05,29236.73,30423.05,102257.23
28.01.2021 00:00:00.000,30423.05,33880.92,29905.53,33443.87,76993.1
29.01.2021 00:00:00.000,33443.87,38631.5,31996.08,34252.08,169454.57
30.01.2021 00:00:00.000,34252.08,34906.15,32858.0,34317.82,46326.31
31.01.2021 00:00:00.000,34317.82,34381.7,32214.08,33143.22,35337.11
01.02.2021 00:00:00.000,33143.22,34714.34,32340.24,33535.94,48144.6
02.02.2021 00:00:00.000,33535.94,36004.47,33459.48,35524.43,51377.38
03.02.2021 00:00:00.000,35524.43,37704.8,35413.72,37677.34,63974.93
04.02.2021 00:00:00.000,37677.34,38741.89,36199.19,36983.42,73775.45
05.02.2021 00:00:00.000,36983.42,38343.92,36626.5,38310.24,45243.69
06.02.2021 00:00:00.000,38310.24,40989.11,38247.96,39267.01,66494.6
07.02.2021 00:00:00.000,39267.01,39721.59,37408.16,38868.82,53823.4
08.02.2021 00:00:00.000,38868.82,46606.82,38063.87,46437.41,138485.21
09.02.2021 00:00:00.000,46437.41,48209.59,45051.46,46509.57,98670.48
10.02.2021 00:00:00.000,46509.57,47349.86,43743.99,44854.95,72992.8
11.02.2021 00:00:00.000,44854.95,48664.81,44032.66,48006.18,72251.82
12.02.2021 00:00:00.000,48006.18,48930.99,46243.85,47435.54,59549.61
13.02.2021 00:00:00.000,47435.54,48171.46,46291.19,47222.32,33281.25
14.02.2021 00:00:00.000,47222.32,49642.39,47096.92,48652.87,37853.59
15.02.2021 00:00:00.000,48652.87,49031.74,45910.0,47936.51,52683.57
16.02.2021 00:00:00.000,47936.51,50561.53,47068.63,49184.63,66072.59
17.02.2021 00:00:00.000,49184.63,52622.68,48967.72,52154.91,67133.49
18.02.2021 00:00:00.000,52154.91,52550.6,50874.81,51591.61,42530.26
19.02.2021 00:00:00.000,51591.61,56331.09,50766.83,55933.47,72433.44
20.02.2021 00:00:00.000,55933.47,57528.16,54140.61,55900.84,52924.57
21.02.2021 00:00:00.000,55900.84,58348.75,55516.07,57469.95,33823.01
22.02.2021 00:00:00.000,57469.95,57540.74,48194.31,54121.17,130806.33
23.02.2021 00:00:00.000,54121.17,54164.35,44983.39,48898.7,165758.08
24.02.2021 00:00:00.000,48898.7,51399.55,47015.55,49738.17,74972.28
25.02.2021 00:00:00.000,49738.17,52086.34,46728.88,47082.87,73102.42
26.02.2021 00:00:00.000,47082.87,48438.38,44153.46,46324.5,90519.05
27.02.2021 00:00:00.000,46324.5,48362.8,45063.84,46191.39,39013.78
28.02.2021 00:00:00.000,46191.39,46645.9,43061.92,45261.03,62249.5
01.03.2021 00:00:00.000,45261.03,49812.2,45058.98,49635.07,65660.6
02.03.2021 00:00:00.000,49635.07,50221.14,47097.84,48501.21,43281.84
03.03.2021 00:00:00.000,48501.21,52625.39,48176.64,50392.55,51572.27
04.03.2021 00:00:00.000,50392.55,51792.65,47516.91,48363.74,61387.71
05.03.2021 00:00:00.000,48363.74,49467.19,46311.43,48775.37,60955.82
06.03.2021 00:00:00.000,48775.37,49185.32,47099.07,48892.8,25116.42
07.03.2021 00:00:00.000,48892.8,51455.54,48892.8,50964.18,32958.26
08.03.2021 00:00:00.000,50964.18,52408.08,49341.09,52405.02,48084.28
09.03.2021 00:00:00.000,52405.02,54933.93,51888.98,54928.7,53740.22
10.03.2021 00:00:00.000,54928.7,57396.59,53054.34,55893.31,70138.56
11.03.2021 00:00:00.000,55893.31,58142.77,54314.65,57809.41,59202.98
12.03.2021 00:00:00.000,57809.41,58069.58,55089.68,57256.22,54282.31
13.03.2021 00:00:00.000,57256.22,61749.15,56103.32,61179.79,57862.75
14.03.2021 00:00:00.000,61179.79,61674.66,58980.95,58998.89,34886.85
15.03.2021 00:00:00.000,58998.89,60589.17,54857.68,55665.01,75161.15
16.03.2021 00:00:00.000,55665.01,56936.04,53269.13,56925.01,62540.93
17.03.2021 00:00:00.000,56925.01,58975.28,54156.11,58909.0,62035.71
18.03.2021 00:00:00.000,58909.0,60077.79,57022.2,57643.32,54289.71
19.03.2021 00:00:00.000,57643.32,59453.32,56283.37,58060.21,41182.41
20.03.2021 00:00:00.000,58060.21,59911.7,57837.79,58101.34,28696.46
21.03.2021 00:00:00.000,58101.34,58621.34,55635.61,57374.95,34236.52
22.03.2021 00:00:00.000,57374.95,58431.44,53795.78,54095.36,51098.9
23.03.2021 00:00:00.000,54095.36,55836.27,52984.36,54355.45,44780.24
24.03.2021 00:00:00.000,54355.45,57202.53,51685.15,52303.02,62596.16
25.03.2021 00:00:00.000,52303.02,53199.52,50406.31,51336.09,69776.36
26.03.2021 00:00:00.000,51336.09,55083.9,51275.54,55055.43,46165.63
27.03.2021 00:00:00.000,55055.43,56606.78,53991.0,55863.73,27392.29
28.03.2021 00:00:00.000,55863.73,56561.55,54717.97,55781.01,24145.77
29.03.2021 00:00:00.000,55781.01,58413.9,54910.57,57626.1,51547.9
30.03.2021 00:00:00.000,57626.1,59402.27,57055.21,58781.54,35315.45
31.03.2021 00:00:00.000,58781.54,59818.5,56918.81,58793.8,46494.48
01.04.2021 00:00:00.000,58793.8,59469.45,57949.11,58730.82,28027.66
02.04.2021 00:00:00.000,58730.82,60061.51,58458.46,58987.8,29748.03
03.04.2021 00:00:00.000,58987.8,59770.87,56958.04,57074.97,25104.9
04.04.2021 00:00:00.000,57074.97,58493.73,56493.38,58219.43,19002.99
05.04.2021 00:00:00.000,58219.43,59235.68,56833.44,59119.56,24696.26
06.04.2021 00:00:00.000,59119.56,59464.31,57369.44,58010.35,26304.15
07.04.2021 00:00:00.000,58010.35,58628.19,55467.58,55951.98,50347.59
08.04.2021 00:00:00.000,55951.98,58150.23,55711.07,58084.46,25461.84
09.04.2021 00:00:00.000,58084.46,58881.94,57694.22,58106.85,21314.29
10.04.2021 00:00:00.000,58106.85,61193.5,57885.43,59784.8,38726.18
11.04.2021 00:00:00.000,59784.8,60673.37,59218.25,59980.45,20365.62
12.04.2021 00:00:00.000,59980.45,61233.29,59421.37,59845.76,31804.9
13.04.2021 00:00:00.000,59845.76,63682.32,59811.31,63558.48,52964.84
14.04.2021 00:00:00.000,63558.48,64859.81,61312.98,62964.27,64272.96
15.04.2021 00:00:00.000,62964.27,63826.89,62038.33,63233.03,34089.46
16.04.2021 00:00:00.000,63233.03,63567.11,60048.13,61416.41,57540.3
17.04.2021 00:00:00.000,61416.41,62541.21,59712.92,60056.07,34261.66
18.04.2021 00:00:00.000,60056.07,60393.33,52785.1,56246.82,112545.94
19.04.2021 00:00:00.000,56246.82,57590.64,54291.08,55680.11,48650.49
20.04.2021 00:00:00.000,55680.11,57101.05,53429.73,56496.06,55866.75
21.04.2021 00:00:00.000,56496.06,56801.94,53640.81,53803.25,41813.35
22.04.2021 00:00:00.000,53803.25,55458.61,50519.78,51717.61,84222.11
23.04.2021 00:00:00.000,51717.61,52112.75,47495.24,51178.03,105510.21
24.04.2021 00:00:00.000,51178.03,51223.86,48769.48,50115.99,33894.94
25.04.2021 00:00:00.000,50115.99,50576.4,47073.07,49120.97,44241.37
26.04.2021 00:00:00.000,49120.97,54389.71,48843.41,54062.29,61603.5
27.04.2021 00:00:00.000,54062.29,55490.94,53357.59,55073.48,40602.56
28.04.2021 00:00:00.000,55073.48,56461.55,53886.63,54877.94,42647.15
29.04.2021 00:00:00.000,54877.94,55217.24,52399.42,53581.58,43948.76
30.04.2021 00:00:00.000,53581.58,57984.34,53089.93,57757.97,48771.0
01.05.2021 00:00:00.000,57757.97,58498.65,57057.4,57843.16,26146.3
02.05.2021 00:00:00.000,57843.16,57934.82,56092.72,56623.51,21671.56
03.05.2021 00:00:00.000,56623.51,58963.84,56531.6,57195.07,41015.04
04.05.2021 00:00:00.000,57195.07,57226.81,53108.04,53244.07,64556.47
05.05.2021 00:00:00.000,53244.07,57944.11,52978.89,57506.88,56998.25
06.05.2021 00:00:00.000,57506.88,58392.76,55299.4,56441.94,50632.92
07.05.2021 00:00:00.000,56441.94,58695.29,55311.16,57374.33,42812.69
08.05.2021 00:00:00.000,57374.33,59521.69,56985.44,58943.13,37728.82
09.05.2021 00:00:00.000,58943.13,59276.99,56350.98,58294.18,45716.87
10.05.2021 00:00:00.000,58294.18,59587.03,54239.16,55870.01,71168.05
11.05.2021 00:00:00.000,55870.01,56928.37,54490.38,56747.52,42949.94
12.05.2021 00:00:00.000,56747.52,58005.44,49182.89,49504.08,74345.74
13.05.2021 00:00:00.000,49504.08,51377.99,47029.73,49700.6,119769.29
14.05.2021 00:00:00.000,49700.6,51554.66,48910.06,49887.96,42891.66
15.05.2021 00:00:00.000,49887.96,50710.05,46606.18,46775.29,53332.47
16.05.2021 00:00:00.000,46775.29,49808.83,43918.69,46490.71,79337.9
17.05.2021 00:00:00.000,46490.71,46665.19,42130.83,43552.14,134127.17
18.05.2021 00:00:00.000,43552.14,45819.36,42309.39,42886.02,71930.7
19.05.2021 00:00:00.000,42886.02,43564.34,29925.2,36771.87,290986.06
20.05.2021 00:00:00.000,36771.87,42520.03,35009.25,40597.4,139648.53
21.05.2021 00:00:00.000,40597.4,42252.07,33552.8,37350.39,120589.87
22.05.2021 00:00:00.000,37350.39,38841.92,35287.71,37491.5,74964.98
23.05.2021 00:00:00.000,37491.5,38304.55,31157.18,34716.84,131584.71
24.05.2021 00:00:00.000,34716.84,39945.35,34467.32,38837.76,106765.14
25.05.2021 00:00:00.000,38837.76,39842.9,36509.09,38387.36,66530.67
26.05.2021 00:00:00.000,38387.36,40854.81,37855.81,39295.08,66483.59
27.05.2021 00:00:00.000,39295.08,40408.95,37211.84,38538.84,46474.62
28.05.2021 00:00:00.000,38538.84,38879.6,34733.76,35680.92,85345.66
29.05.2021 00:00:00.000,35680.92,37307.1,33666.06,34611.58,60616.25
30.05.2021 00:00:00.000,34611.58,36481.62,33400.65,35662.59,37522.16
31.05.2021 00:00:00.000,35662.59,37512.8,34202.86,37290.83,50306.62
01.06.2021 00:00:00.000,37290.83,37910.19,35733.52,36683.51,44444.78
02.06.2021 00:00:00.000,36683.51,38225.18,35935.34,37576.98,39948.44
03.06.2021 00:00:00.000,37576.98,39482.46,37199.92,39229.66,41098.93
04.06.2021 00:00:00.000,39229.66,39273.49,35617.03,36861.5,49661.48
05.06.2021 00:00:00.000,36861.5,37911.76,34846.16,35538.4,39864.17
06.06.2021 00:00:00.000,35538.4,36453.81,35264.34,35798.57,27469.69
07.06.2021 00:00:00.000,35798.57,36790.39,33367.12,33582.86,52209.55
08.06.2021 00:00:00.000,33582.86,34061.09,31034.35,33409.38,88483.79
09.06.2021 00:00:00.000,33409.38,37528.42,32435.18,37391.58,92280.57
10.06.2021 00:00:00.000,37391.58,38387.2,35821.05,36680.78,63052.49
11.06.2021 00:00:00.000,36680.78,37665.85,35981.84,37339.98,43119.67
12.06.2021 00:00:00.000,37339.98,37445.32,34655.21,35541.78,40619.14
13.06.2021 00:00:00.000,35541.78,39374.68,34802.24,39017.37,46353.98
14.06.2021 00:00:00.000,39017.37,41025.42,38755.79,40526.63,68729.09
15.06.2021 00:00:00.000,40526.63,41307.06,39526.69,40161.86,48248.1
16.06.2021 00:00:00.000,40161.86,40487.98,38122.04,38345.41,48107.62
17.06.2021 00:00:00.000,38345.41,39537.42,37386.57,38082.3,41591.09
18.06.2021 00:00:00.000,38082.3,38201.23,35158.89,35830.29,60242.99
19.06.2021 00:00:00.000,35830.29,36443.26,34863.17,35515.38,44782.25
20.06.2021 00:00:00.000,35515.38,36139.95,33377.82,35602.26,56525.29
21.06.2021 00:00:00.000,35602.26,35760.61,31284.7,31652.62,111039.05
22.06.2021 00:00:00.000,31652.62,33312.87,28908.07,32537.58,129940.61
23.06.2021 00:00:00.000,32537.58,34831.93,31790.02,33678.64,60338.69
24.06.2021 00:00:00.000,33678.64,35267.23,32340.83,34649.84,38755.56
25.06.2021 00:00:00.000,34649.84,35494.5,31290.25,31593.86,91636.1
26.06.2021 00:00:00.000,31593.86,32680.58,30190.9,32307.35,58331.1
27.06.2021 00:00:00.000,32307.35,34754.5,32031.15,34713.81,60403.96
28.06.2021 00:00:00.000,34713.81,35292.57,33890.86,34487.11,41259.21
29.06.2021 00:00:00.000,34487.11,36624.75,34243.82,35901.41,44215.51
30.06.2021 00:00:00.000,35901.41,36090.37,34062.04,35056.39,39796.96
01.07.2021 00:00:00.000,35056.39,35065.41,32757.33,33543.11,36889.93
02.07.2021 00:00:00.000,33543.11,33968.47,32715.18,33804.54,33082.4
03.07.2021 00:00:00.000,33804.54,34944.91,33333.05,34682.84,17319.23
04.07.2021 00:00:00.000,34682.84,35945.36,34390.95,35287.97,15950.93
05.07.2021 00:00:00.000,35287.97,35290.8,33151.51,33702.79,31526.39
06.07.2021 00:00:00.000,33702.79,35096.65,33558.75,34237.66,32844.8
07.07.2021 00:00:00.000,34237.66,35066.82,33807.42,33880.79,21784.2
08.07.2021 00:00:00.000,33880.79,33934.31,32108.68,32874.01,47884.76
09.07.2021 00:00:00.000,32874.01,34076.49,32274.31,33804.2,25677.95
10.07.2021 00:00:00.000,33804.2,34253.5,33030.16,33515.13,19345.51
11.07.2021 00:00:00.000,33515.13,34595.69,33335.4,34249.3,15724.2
12.07.2021 00:00:00.000,34249.3,34658.46,32660.38,33088.51,31074.01
13.07.2021 00:00:00.000,33088.51,33335.54,32206.14,32737.47,25562.97
14.07.2021 00:00:00.000,32737.47,33099.2,31601.99,32820.5,27262.01
15.07.2021 00:00:00.000,32820.5,33188.54,31133.75,31867.46,33647.48
16.07.2021 00:00:00.000,31867.46,32256.94,31046.14,31401.76,25602.04
17.07.2021 00:00:00.000,31401.76,31966.25,31194.16,31546.64,27922.98
18.07.2021 00:00:00.000,31546.64,32446.17,31131.67,31806.3,25079.04
19.07.2021 00:00:00.000,31806.3,31907.17,30487.11,30847.55,38060.99
20.07.2021 00:00:00.000,30847.55,31063.88,29320.09,29795.55,43333.42
21.07.2021 00:00:00.000,29795.55,32814.13,29513.88,32139.48,48925.57
22.07.2021 00:00:00.000,32139.48,32604.4,31738.48,32299.47,24409.69
23.07.2021 00:00:00.000,32299.47,33637.93,32012.62,33637.92,23478.17
24.07.2021 00:00:00.000,33637.92,34519.75,33429.09,34282.56,20217.05
25.07.2021 00:00:00.000,34282.56,35382.63,33892.36,35369.93,22685.72
26.07.2021 00:00:00.000,35369.93,40553.85,35270.24,37269.52,100269.43
27.07.2021 00:00:00.000,37269.52,39535.5,36422.45,39496.69,58179.65
28.07.2021 00:00:00.000,39496.69,40906.09,38809.89,40030.01,66747.14
29.07.2021 00:00:00.000,40030.01,40633.62,39281.83,40030.52,31540.85
30.07.2021 00:00:00.000,40030.52,42301.76,38346.18,42231.83,42436.67
31.07.2021 00:00:00.000,42231.83,42373.59,41065.61,41474.72,25355.65
01.08.2021 00:00:00.000,41474.72,42584.65,39471.54,39870.76,33625.25
02.08.2021 00:00:00.000,39870.76,40446.6,38698.01,39158.53,33109.34
03.08.2021 00:00:00.000,39158.53,39779.45,37679.22,38189.3,38225.1
04.08.2021 00:00:00.000,38189.3,39961.11,37526.24,39738.56,34035.77
05.08.2021 00:00:00.000,39738.56,41409.14,37330.04,40888.18,59748.14
06.08.2021 00:00:00.000,40888.18,43363.62,39895.05,42852.18,48254.57
07.08.2021 00:00:00.000,42852.18,44731.51,42473.57,44617.96,50446.88
08.08.2021 00:00:00.000,44617.96,45310.33,43300.59,43827.75,39433.62
09.08.2021 00:00:00.000,43827.75,46476.01,42818.07,46292.61,49016.22
10.08.2021 00:00:00.000,46292.61,46707.56,44663.2,45601.03,35319.34
11.08.2021 00:00:00.000,45601.03,46763.89,45360.51,45556.69,30818.26
12.08.2021 00:00:00.000,45556.69,46214.21,43786.4,44425.52,35460.2
13.08.2021 00:00:00.000,44425.52,47890.79,44260.38,47832.93,34442.64
14.08.2021 00:00:00.000,47832.93,48136.25,46049.28,47102.03,23828.49
15.08.2021 00:00:00.000,47102.03,47390.93,45595.22,47015.94,18032.86
16.08.2021 00:00:00.000,47015.94,48064.42,45681.1,45927.4,28459.99
17.08.2021 00:00:00.000,45927.4,47100.97,44438.79,44684.43,37125.87
18.08.2021 00:00:00.000,44684.43,46024.97,44240.9,44714.54,30513.78
19.08.2021 00:00:00.000,44714.54,47044.06,43982.21,46761.49,33300.5
20.08.2021 00:00:00.000,46761.49,49377.5,46652.0,49336.45,36326.2
21.08.2021 00:00:00.000,49336.45,49809.82,48330.03,48867.87,22928.52
22.08.2021 00:00:00.000,48867.87,49512.19,48119.98,49289.71,16835.81
23.08.2021 00:00:00.000,49289.71,50513.83,49048.25,49521.06,30374.33
24.08.2021 00:00:00.000,49521.06,49859.97,47580.66,47690.54,28718.08
25.08.2021 00:00:00.000,47690.54,49257.74,47135.07,48996.44,25061.09
26.08.2021 00:00:00.000,48996.44,49358.2,46456.68,46852.22,34276.36
27.08.2021 00:00:00.000,46852.22,49166.31,46376.81,49088.1,27872.76
28.08.2021 00:00:00.000,49088.1,49306.47,48386.9,48918.9,12815.36
29.08.2021 00:00:00.000,48918.9,49653.49,47841.49,48794.26,18983.79
30.08.2021 00:00:00.000,48794.26,48878.11,46872.47,46993.31,29046.26
31.08.2021 00:00:00.000,46993.31,48252.74,46713.72,47159.26,29947.56
01.09.2021 00:00:00.000,47159.26,49062.05,46544.74,48840.01,31823.8
02.09.2021 00:00:00.000,48840.01,50374.89,48632.7,49280.77,32516.15
03.09.2021 00:00:00.000,49280.77,51056.15,48362.56,50019.51,38496.86
04.09.2021 00:00:00.000,50019.51,50549.35,49501.12,49935.29,16795.12
05.09.2021 00:00:00.000,49935.29,51890.18,49499.28,51784.16,21382.07
06.09.2021 00:00:00.000,51784.16,52766.16,51035.68,52693.32,25623.3
07.09.2021 00:00:00.000,52693.32,52919.24,43904.42,46856.31,83874.09
08.09.2021 00:00:00.000,46856.31,47362.35,44475.76,46073.45,45638.83
09.09.2021 00:00:00.000,46073.45,47335.29,45572.3,46392.85,32273.7
10.09.2021 00:00:00.000,46392.85,47026.67,44198.27,44853.1,35701.24
11.09.2021 00:00:00.000,44853.1,45987.63,44741.98,45166.12,14599.26
12.09.2021 00:00:00.000,45166.12,46403.5,44765.82,46049.72,16366.41
13.09.2021 00:00:00.000,46049.72,46821.84,43511.3,44958.56,42623.67
14.09.2021 00:00:00.000,44958.56,47263.56,44776.37,47129.01,26751.25
15.09.2021 00:00:00.000,47129.01,48457.3,46725.15,48148.45,26904.97
16.09.2021 00:00:00.000,48148.45,48498.51,47050.55,47764.47,25702.33
17.09.2021 00:00:00.000,47764.47,48172.36,46770.31,47297.98,18941.92
18.09.2021 00:00:00.000,47297.98,48808.0,47066.47,48312.46,15782.18
19.09.2021 00:00:00.000,48312.46,48376.3,46864.5,47251.76,14044.93
20.09.2021 00:00:00.000,47251.76,47340.49,42552.63,42925.46,64374.41
21.09.2021 00:00:00.000,42925.46,43625.93,39767.17,40709.59,70924.75
22.09.2021 00:00:00.000,40709.59,44012.22,40589.07,43576.15,42391.1
23.09.2021 00:00:00.000,43576.15,44994.17,43108.42,44893.87,34506.88
24.09.2021 00:00:00.000,44893.87,45143.18,40807.2,42848.41,60130.03
25.09.2021 00:00:00.000,42848.41,42992.94,41710.08,42721.91,18046.04
26.09.2021 00:00:00.000,42721.91,43928.49,40825.4,43201.79,27847.04
27.09.2021 00:00:00.000,43201.79,44360.41,42139.24,42187.51,26251.27
28.09.2021 00:00:00.000,42187.51,42781.24,40924.13,41056.79,31946.42
29.09.2021 00:00:00.000,41056.79,42603.18,40790.67,41539.43,26354.27
30.09.2021 00:00:00.000,41539.43,44106.6,41436.79,43829.34,33984.98
01.10.2021 00:00:00.000,43829.34,48470.13,43304.82,48164.35,53577.95
02.10.2021 00:00:00.000,48164.35,48347.69,47468.49,47669.02,16062.18
03.10.2021 00:00:00.000,47669.02,49185.34,47137.07,48234.05,18588.83
04.10.2021 00:00:00.000,48234.05,49501.21,46944.28,49276.91,34394.0
05.10.2021 00:00:00.000,49276.91,51885.03,49087.72,51504.27,40687.89
06.10.2021 00:00:00.000,51504.27,55656.67,50439.32,55345.85,64415.98
07.10.2021 00:00:00.000,55343.24,55359.77,53391.93,53797.21,33806.76
08.10.2021 00:00:00.000,53796.22,56047.91,53666.09,53949.29,29127.91
09.10.2021 00:00:00.000,53949.29,55485.2,53696.32,54968.04,14593.95
10.10.2021 00:00:00.000,54968.04,56473.63,54131.52,54700.24,23094.98
11.10.2021 00:00:00.000,54700.24,57825.98,54448.68,57498.8,31803.75
12.10.2021 00:00:00.000,57498.8,57646.93,54098.22,56010.9,33966.65
13.10.2021 00:00:00.000,56010.9,57768.98,54279.61,57369.0,34054.43
14.10.2021 00:00:00.000,57369.0,58514.76,56854.38,57359.21,28061.61
15.10.2021 00:00:00.000,57359.21,62889.98,56885.66,61684.96,62053.36
16.10.2021 00:00:00.000,61684.96,62341.46,60153.79,60877.77,22943.96
17.10.2021 00:00:00.000,60877.77,61698.1,59050.3,61520.54,23336.32
18.10.2021 00:00:00.000,61520.54,62662.72,59925.93,62038.16,50489.09
19.10.2021 00:00:00.000,62038.16,64468.7,61410.11,64283.97,42983.11
20.10.2021 00:00:00.000,64283.97,66980.66,63543.7,66021.02,45364.94
21.10.2021 00:00:00.000,66021.02,66645.73,62076.16,62283.96,62097.42
22.10.2021 00:00:00.000,62283.96,63731.17,60017.23,60693.59,40476.42
23.10.2021 00:00:00.000,60693.59,61733.43,59705.11,61313.09,16232.5
24.10.2021 00:00:00.000,61313.09,61481.25,59529.34,60863.56,19158.07
25.10.2021 00:00:00.000,60863.56,63709.97,60658.35,63089.04,24693.91
26.10.2021 00:00:00.000,63089.04,63290.04,59868.68,60315.68,28107.19
27.10.2021 00:00:00.000,60315.68,61473.0,58128.18,58464.42,45852.35
28.10.2021 00:00:00.000,58464.42,62252.08,58145.43,60610.11,51251.1
29.10.2021 00:00:00.000,60610.11,62967.45,60269.97,62282.5,35214.62
30.10.2021 00:00:00.000,62282.5,62371.52,60774.38,61891.91,15917.35
31.10.2021 00:00:00.000,61891.91,62420.57,60022.06,61349.75,19359.29
01.11.2021 00:00:00.000,61349.75,62482.31,59554.88,60960.98,31925.65
02.11.2021 00:00:00.000,60960.98,64283.57,60677.48,63260.05,36009.96
03.11.2021 00:00:00.000,63260.05,63553.52,61057.89,62929.93,29618.09
04.11.2021 00:00:00.000,62929.93,63102.86,60745.84,61448.47,23030.57
05.11.2021 00:00:00.000,61448.47,62621.97,60789.16,61019.66,20540.56
06.11.2021 00:00:00.000,61019.66,61594.16,60130.85,61529.76,15432.25
07.11.2021 00:00:00.000,61529.76,63309.57,61406.56,63302.78,14937.9
08.11.2021 00:00:00.000,63302.78,67755.46,63302.78,67549.14,39774.17
09.11.2021 00:00:00.000,67549.14,68514.26,66312.42,66939.24,32745.53
10.11.2021 00:00:00.000,66939.24,68978.64,63196.25,64926.06,50591.31
11.11.2021 00:00:00.000,64926.06,65585.68,64130.37,64820.8,21475.67
12.11.2021 00:00:00.000,64820.8,65466.0,62315.02,64156.3,32742.19
13.11.2021 00:00:00.000,64156.3,64967.34,63406.98,64409.56,12719.98
14.11.2021 00:00:00.000,64409.56,65509.06,63616.33,65509.06,14680.72
15.11.2021 00:00:00.000,65509.06,66335.42,63442.58,63614.06,25263.23
16.11.2021 00:00:00.000,63614.06,63614.53,58745.71,60108.9,61509.16
17.11.2021 00:00:00.000,60108.9,60837.09,58566.05,60365.6,43164.9
18.11.2021 00:00:00.000,60365.6,60964.37,56535.61,56930.68,63523.43
19.11.2021 00:00:00.000,56930.68,58403.92,55655.03,58136.22,36833.38
20.11.2021 00:00:00.000,58136.22,59901.9,57450.63,59769.66,16773.71
21.11.2021 00:00:00.000,59769.66,60058.65,58575.6,58700.83,14990.7
22.11.2021 00:00:00.000,58700.83,59391.98,55673.01,56303.06,41371.1
23.11.2021 00:00:00.000,56303.06,57873.77,55485.59,57566.6,37871.22
24.11.2021 00:00:00.000,57566.6,57740.34,55899.88,57175.09,28738.13
25.11.2021 00:00:00.000,57175.09,59437.04,57056.64,58966.99,24221.47
26.11.2021 00:00:00.000,58966.99,59201.95,53575.54,53788.22,60064.72
27.11.2021 00:00:00.000,53788.22,55316.65,53668.95,54805.03,18504.73
